CurrentLevel,WaveNumber,CurrentLives,CoverageByTower,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,processing_date,target_hp,target_speed
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
,,9.0,0.0,,,,,,,,2025-04-12 10:37:37.539737,,
